page_type,url,options.result_url,options.resultQuery,job_title,weight,options.landing_min_time,options.landing_click
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,98,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,10,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,23,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,28,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,79,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,83,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,60,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,43,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,75,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,73,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,96,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,36,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,86,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,64,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,65,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,14,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,28,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,63,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,26,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,78,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,64,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,93,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,67,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,38,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,23,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,13,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,22,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,89,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,16,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,62,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,98,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,65,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,50,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,95,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,18,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,98,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,83,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,34,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,47,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,54,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,65,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,97,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,50,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,88,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,89,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,58,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,27,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,20,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,79,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,50,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,25,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,57,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,71,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,100,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,20,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,42,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,100,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,20,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,66,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,80,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,42,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,49,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,55,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,38,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,10,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,12,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,46,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,26,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,41,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,47,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,24,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,16,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,14,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,33,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,88,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,36,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,80,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,24,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,93,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,41,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,71,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,54,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,66,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,28,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,46,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,28,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,68,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,96,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,11,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,50,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,97,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,25,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,18,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,92,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,89,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,12,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,95,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,49,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,58,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,53,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,74,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,78,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,47,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,64,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,64,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,58,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,61,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,48,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,48,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,70,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,60,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,41,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,81,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,23,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,80,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,59,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,84,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,28,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,44,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,15,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,52,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,42,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,27,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,93,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,47,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,23,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,71,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,57,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,101,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,56,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,39,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,30,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,45,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,88,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,32,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,55,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,60,No
GoogleSearchResult,https://www.google.com/,Codeyiizen.com,,"Android Developer",325,86,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.","Android Developer",75,86,Yes
GoogleSearchResult,https://www.google.com/,cas.com.bd,"Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.","Android Developer",75,123,Yes
GoogleSearchResult,https://www.google.com/,cas.com.bd,"ui Developer Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",75,130,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"test Brand Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",75,138,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"test Secondary Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",75,118,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"ui Developer Lorem-3 Ipsum is simply dummy text of the printing and typesetting industry.","Android Developer",75,29,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-1 Ipsum is simply dummy text of the printing and typesetting industry","Android Developer",75,23,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem-2 Ipsum is simply dummy text of the printing and typesetting industry.","Android Developer",75,129,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Software Developer","Android Developer",75,47,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,"lorem Ipsum is simply dummy text of the printing and typesetting industry. Ui Developer","Android Developer",75,70,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,94,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,103,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,60,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,123,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,55,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,123,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,79,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,28,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,53,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,37,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,77,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,122,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,53,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,77,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,128,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,112,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,129,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,84,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,96,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,41,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,138,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,118,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,115,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,37,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,73,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,90,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,71,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,92,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,51,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,26,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,99,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,23,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,89,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,61,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,98,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,113,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,21,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,75,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,21,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,127,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,90,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,113,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,114,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,140,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,36,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,53,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,62,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,77,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,41,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,69,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,63,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,44,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,39,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,70,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,60,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,94,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,50,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,29,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,65,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,27,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,113,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,124,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,105,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,140,No
GoogleSearchResult,https://www.google.com/,cas.com.bd,,"Android Developer",75,22,No
